Date-Return
Tue May 20 00:00:00 EDT 2008-"-0.021834061135371178"
Tue May 20 00:00:00 EDT 2008-"-0.01632302405498282"
Tue May 20 00:00:00 EDT 2008-"-0.0511916348359393"
Tue May 20 00:00:00 EDT 2008-"-0.0009755700325732899"
Tue May 20 00:00:00 EDT 2008-"-0.09705882352941177"
Tue May 20 00:00:00 EDT 2008-"-0.027181688125894134"
Tue May 20 00:00:00 EDT 2008-"-0.16686531585220502"
Tue May 20 00:00:00 EDT 2008-19.975
Mon May 19 00:00:00 EDT 2008-"-0.16666666666666666"
Mon May 19 00:00:00 EDT 2008-"-0.21951219512195122"
Mon May 19 00:00:00 EDT 2008-"-0.008863819500402902"
Mon May 19 00:00:00 EDT 2008-"-0.045384615384615384"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.04411764705882353"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.11688311688311688"
Mon May 19 00:00:00 EDT 2008-"-0.06928395300488324"
Mon May 19 00:00:00 EDT 2008-"-0.015095238095238096"
Mon May 19 00:00:00 EDT 2008-"-0.007971656333038087"
Mon May 19 00:00:00 EDT 2008-"-0.003823529411764706"
Mon May 19 00:00:00 EDT 2008-"-0.05555555555555555"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.01098901098901099"
Mon May 19 00:00:00 EDT 2008-"-0.042105263157894736"
Mon May 19 00:00:00 EDT 2008-"-0.02564102564102564"
Mon May 19 00:00:00 EDT 2008-"-0.025"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.009900990099009901"
Mon May 19 00:00:00 EDT 2008-"-0.0170316301703163"
Mon May 19 00:00:00 EDT 2008-"-0.08666666666666667"
Mon May 19 00:00:00 EDT 2008-"-0.004424778761061947"
Mon May 19 00:00:00 EDT 2008-"-0.008771929824561403"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.006535947712418301"
Mon May 19 00:00:00 EDT 2008-"-0.002173913043478261"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.009474590869939707"
Mon May 19 00:00:00 EDT 2008-"-0.026415094339622643"
Mon May 19 00:00:00 EDT 2008-"-0.00625"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.00089919072834449"
Mon May 19 00:00:00 EDT 2008-"-0.01145679012345679"
Mon May 19 00:00:00 EDT 2008-"-0.0018484288354898336"
Mon May 19 00:00:00 EDT 2008-"-0.002254098360655738"
Mon May 19 00:00:00 EDT 2008-"-0.008130081300813009"
Mon May 19 00:00:00 EDT 2008-"-0.016"
Mon May 19 00:00:00 EDT 2008-"-0.004563082828315004"
Mon May 19 00:00:00 EDT 2008-"-0.00900452988620042"
Mon May 19 00:00:00 EDT 2008-"-0.001937618147448015"
Mon May 19 00:00:00 EDT 2008-"-0.00031496062992125983"
Mon May 19 00:00:00 EDT 2008-"-0.00392156862745098"
Mon May 19 00:00:00 EDT 2008-"-0.019230769230769232"
Mon May 19 00:00:00 EDT 2008-"-0.023327448255136923"
Mon May 19 00:00:00 EDT 2008-"-0.02487179487179487"
Mon May 19 00:00:00 EDT 2008-"-0.021505376344086023"
Mon May 19 00:00:00 EDT 2008-"-0.0035714285714285713"
Mon May 19 00:00:00 EDT 2008-"-0.005681818181818182"
Mon May 19 00:00:00 EDT 2008-"-0.028965517241379312"
Mon May 19 00:00:00 EDT 2008-"-0.013605442176870748"
Mon May 19 00:00:00 EDT 2008-"-0.017379679144385027"
Mon May 19 00:00:00 EDT 2008-"-0.0026666666666666666"
Mon May 19 00:00:00 EDT 2008-0.0
